region,amplitude_A,frequency_THz,is_baseline,analysis_stage,frame_count,mean_dislocation_density_A-2,delta_dislocation_density_A-2_vib_minus_base,reduction_dislocation_density_A-2_percent,mean_segment_number_density_A-3,delta_segment_number_density_A-3_vib_minus_base,reduction_segment_number_density_A-3_percent,mean_shockley_density_A-2,delta_shockley_density_A-2_vib_minus_base,reduction_shockley_density_A-2_percent,mean_perfect_density_A-2,delta_perfect_density_A-2_vib_minus_base,reduction_perfect_density_A-2_percent,mean_stair_rod_density_A-2,delta_stair_rod_density_A-2_vib_minus_base,reduction_stair_rod_density_A-2_percent,mean_hirth_density_A-2,delta_hirth_density_A-2_vib_minus_base,reduction_hirth_density_A-2_percent,mean_frank_density_A-2,delta_frank_density_A-2_vib_minus_base,reduction_frank_density_A-2_percent,mean_other_density_A-2,delta_other_density_A-2_vib_minus_base,reduction_other_density_A-2_percent,mean_hcp_fraction,delta_hcp_fraction_vib_minus_base,reduction_hcp_fraction_percent,mean_other_atom_fraction,delta_other_atom_fraction_vib_minus_base,reduction_other_atom_fraction_percent
flow,0.2,1.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.2,1.5,0,during_vibration,291,0.0077374110288523585,-0.001374877949785286,15.088173268083082,0.0006536387271880265,-1.5982022352475336e-05,2.386727466770154,0.006309779483397163,4.5241426418702116e-05,-0.7221829607740168,5.064247509527855e-05,-0.00011825043277469155,70.0150374968569,0.0006549815587727324,-4.668833680404941e-05,6.653889114862337,0.00020612249384408565,-0.00028407400348755133,57.951047189014126,0.0,-2.291937910205496e-06,100.0,0.0005158850177430995,-0.0009688146652274893,65.25324120020582,0.20177141402570956,-0.06842611683848795,25.324478954205997,0.39735980654193714,0.06760213822069494,-20.50055077258689
flow,0.3,0.5,0,after_removal,13,0.008830521764327701,-0.004074709518511209,31.574091383621056,0.0007387712321206148,-2.860072355322595e-05,3.727100442198364,0.007361242676400648,-0.0019543354709881163,20.97921825212677,6.479726106746525e-05,-6.758661956807602e-05,51.05351138190684,0.0004959523123157817,-0.00018280026890803668,26.931797235811672,0.00027784452106995966,-0.0002430181410827547,46.656855778136574,0.0,-0.00011089556322821837,100.0,0.0006306849934738473,-0.001516073454736005,70.62152036714865,0.19369230769230766,-0.07952136752136757,29.10592504536071,0.4220968660968661,0.03135612535612531,-8.024790375501263
flow,0.3,0.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.3,0.5,0,during_vibration,291,0.007296371230192318,-0.0018159177484453268,19.92822827175988,0.0006104352927799123,-5.918545676058954e-05,8.838653342388657,0.006032870008357397,-0.00023166804862106375,3.6980866987150667,5.3809909777121456e-05,-0.00011508299809284862,68.13962737941046,0.0006486407490098551,-5.302914656692668e-05,7.5575633073635045,0.00012973548294843788,-0.0003604610143831991,73.53398409522563,2.9860589740092997e-06,6.941210638038039e-07,-30.285334550863503,0.00042832902112549575,-0.001056370661845093,71.15046052488577,0.17871961308387424,-0.09147791778032327,33.855941424683294,0.4269130711467481,0.09715540282550589,-29.462666727391877
flow,0.3,0.8,0,after_removal,13,0.0081903271157708,-0.00471490416706811,36.53482889018723,0.0006621794639611286,-0.00010519249171271215,13.708149084017679,0.006680580646205136,-0.0026349975011836285,28.285925569979153,0.00011388876836498041,-1.8495112270560854e-05,13.970818940924328,0.00036053318589394944,-0.0003182193953298689,46.88297387482586,0.00029680064567641295,-0.0002240620164763014,43.01748479152985,6.517986690290591e-06,-0.00010437757653792777,94.12240985973726,0.0007320058829400302,-0.0014147525652698223,65.90180494920432,0.19243304843304843,-0.08078062678062681,29.566831425055796,0.4182450142450142,0.027504273504273424,-7.039008384979928
flow,0.3,0.8,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.3,0.8,0,during_vibration,291,0.007394783630379989,-0.0017175053482576556,18.848231792078607,0.0006210250067776906,-4.8595742762811236e-05,7.257203842049094,0.0060914684328805735,-0.0001730696240978876,2.762687727710338,6.470159419627143e-05,-0.00010419131367369866,61.6907571713521,0.000661936104747786,-3.973379082899584e-05,5.662746981090609,0.00014365260766289334,-0.0003465438896687436,70.69489307964052,1.8016499959876008e-06,-4.90287914217895e-07,21.391849754513448,0.0004312232408964769,-0.001053476442074112,70.95552414790815,0.1815761741122566,-0.08862135675194091,32.7987293105511,0.4248858342878961,0.09512816596665391,-28.847901081706546
flow,0.3,1.0,0,after_removal,13,0.008487711650921924,-0.004417519631916986,34.230456898446334,0.0007159876048832992,-5.138435079054149e-05,6.696146557169937,0.007126668651480377,-0.0021889094959083874,23.497301630408813,0.00011367022554282145,-1.871365509271981e-05,14.135901593819671,0.0004878022143621187,-0.00019095036686169966,28.13254374921248,0.0002224894626266159,-0.00029837319952609844,57.28442854646718,1.7113461853210843e-06,-0.00010918421704289728,98.45679472153525,0.0005353697507246714,-0.001611388697485181,75.06148159467556,0.18515669515669517,-0.08805698005698007,32.23007779098626,0.42274643874643875,0.03200569800569797,-8.191031717098058
flow,0.3,1.0,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.3,1.0,0,during_vibration,291,0.007555364548731408,-0.0015569244299062368,17.08598611782622,0.0006333905010368551,-3.623024850364675e-05,5.410562400957286,0.006128552227051973,-0.0001359858299264877,2.170723981395637,9.222387247816098e-05,-7.66690353918091e-05,45.39505912873278,0.0006887007270011687,-1.2969168575613149e-05,1.8483290586312418,0.00013787609472379564,-0.0003523204026078413,71.87330071220049,3.940602593994475e-06,1.6486646837889789e-06,-71.93321758184797,0.000504071024882314,-0.0009806286580882747,66.04895719558799,0.18323914980272368,-0.08695838106147383,32.18326266096766,0.42127198676339567,0.09151431844215346,-27.75199100237522
flow,0.3,1.2,0,after_removal,13,0.009479157545976353,-0.003426073736862557,26.547945261689915,0.0008124544521221459,4.508249644830521e-05,-5.874921036007577,0.007640918935213824,-0.0016746592121749402,17.976975617389474,5.6707861984700934e-05,-7.567601865084034e-05,57.164073365684,0.0005055564374358227,-0.00017319614378799564,25.516830223424858,0.0002205054336204142,-0.0003003572285323002,57.66534066598864,5.592974839044604e-06,-0.00010530258838917376,94.9565386781665,0.0010498759028825459,-0.0010968825453273065,51.0948284024213,0.1972991452991453,-0.07591452991452993,27.78577238315711,0.4015726495726496,0.01083190883190882,-2.772147283995622
flow,0.3,1.2,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.3,1.2,0,during_vibration,291,0.007492496852273451,-0.0016197921263641935,17.775908228564152,0.0006394108292400911,-3.0209920300410757e-05,4.511497040846032,0.006109205477419144,-0.00015533257955931742,2.4795536102822897,9.947183241926886e-05,-6.942107545070123e-05,41.103606022431805,0.0006909342216279847,-1.0735673948797158e-05,1.5300177500093963,0.00013638407683050585,-0.0003538124205011311,72.17767210232905,9.924050322647233e-07,-1.2995328779407725e-06,56.700178139828225,0.00045550883894428224,-0.0010291908440263067,69.3197995413524,0.1831729667812142,-0.08702456408298331,32.207756971222004,0.4191996945399007,0.08944202621865849,-27.123562182495224
flow,0.3,1.5,0,after_removal,13,0.008721569276785442,-0.004183662006053468,32.41834194491972,0.0007256827654098165,-4.168919026402418e-05,5.432722678458621,0.0072683707257457835,-0.0020472074216429806,21.976171411506332,9.591844582678848e-05,-3.646543480875279e-05,27.545222751963106,0.00043338161499669625,-0.0002453709662271221,36.15028112080375,0.0003103129030919811,-0.00021054975906073325,40.423277451014734,0.0,-0.00011089556322821837,100.0,0.0006135855871241931,-0.0015331728610856593,71.41804250795649,0.20164102564102565,-0.07157264957264958,26.19658387036226,0.4168717948717949,0.0261310541310541,-6.6875683558147925
flow,0.3,1.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.3,1.5,0,during_vibration,291,0.0075439835639051905,-0.001568305414732454,17.210883219453464,0.0006428541104786325,-2.6766639061869294e-05,3.99728339963132,0.006184714294200118,-7.982376277834279e-05,1.274216263869961,7.338948229564516e-05,-9.550342557432492e-05,56.54673531220896,0.0006730269388688422,-2.8642956707939597e-05,4.082112812378065,0.00014972564479394466,-0.0003404708525376923,69.45599456361488,9.308581158932064e-07,-1.3610797943122894e-06,59.38554392122492,0.0004621963456307483,-0.0010225033373398407,68.86937129898317,0.18553620974926818,-0.08466132111492933,31.333121677370357,0.41653557337406133,0.08677790505281913,-26.3156594642955
flow,0.4,0.5,0,after_removal,13,0.008570212643933454,-0.004335018638905456,33.59117356284864,0.0007072619604094338,-6.0109995264406944e-05,7.8332280480101035,0.006731426506832708,-0.002584151640556056,27.740110164610833,5.284813915471547e-05,-7.95357414808258e-05,60.0796268390041,0.0003887469544028625,-0.00029000562682095584,42.72626504021008,0.00032324394984420575,-0.0001976187123085086,37.940656274295925,8.89650113224689e-05,-2.193055190574947e-05,19.77586051897976,0.0009849820823764942,-0.0011617763658333582,54.117703219109025,0.18603418803418803,-0.0871794871794872,31.908903209660274,0.4327806267806268,0.04203988603988601,-10.759022967553765
flow,0.4,0.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.4,0.5,0,during_vibration,291,0.005990122594153361,-0.003122166384484284,34.26325034032306,0.0005079381223269774,-0.0001616826272135244,24.145402800685627,0.004966851607576066,-0.0012976864494023948,20.714798722578127,0.00013325627779123766,-3.563663007873243e-05,21.100134119408327,0.0004945684617105868,-0.00020710143386619504,29.515507957763383,6.122158605016944e-05,-0.00042897491128146754,87.5108071184869,3.058338147040762e-06,7.664002368352664e-07,-33.43896156273058,0.00033116632287826,-0.0011535333600923288,77.6947266388808,0.14327427771414025,-0.12692325315005726,46.97424611694526,0.4947817233040601,0.1650240549828179,-50.04403864902858
flow,0.4,0.8,0,after_removal,13,0.008589208834768271,-0.004316022448070639,33.44397596198055,0.0007470121185681546,-2.035983710568616e-05,2.653190145293736,0.007287699722068344,-0.00202787842532042,21.768680303421117,5.982496588801575e-05,-7.255891474752552e-05,54.809478615665796,0.00037789358597493537,-0.00030085899524888297,44.32528193210286,0.000312963680214961,-0.00020789898193775337,39.91435690139725,4.216988511692156e-05,-6.87256781112968e-05,61.973334289183654,0.0005086569955050947,-0.0016381014527047577,76.30581140000842,0.21063817663817666,-0.06257549857549857,22.903501637156143,0.4008205128205128,0.01007977207977201,-2.5796573095151114
flow,0.4,0.8,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.4,0.8,0,during_vibration,291,0.006107035538806717,-0.003005253439830927,32.98022535145977,0.0005159507893600613,-0.00015366996018044052,22.948805019242588,0.005026549274878195,-0.0012379887821002663,19.761852683155034,0.00015929254876564814,-9.600359104321952e-06,5.68428788715819,0.0005432616146000006,-0.0001584082809767812,22.575898150307204,5.968695017743675e-05,-0.0004305095471542002,87.82387256899223,3.2134927914428305e-06,9.215548812373347e-07,-40.20854479232851,0.00031503165759399435,-0.0011696680253765945,78.78145585889271,0.14961817487590684,-0.12057935598829067,44.62637227017977,0.47350846379025074,0.14375079546900854,-43.592859023059894
flow,0.4,1.0,0,after_removal,13,0.008678199603877196,-0.004227031678961714,32.75440467760332,0.0007116247826463666,-5.5747173027474164e-05,7.264687302590012,0.007044048445850367,-0.0022715297015383972,24.384205312851424,0.00010459492666207853,-2.7788953973462738e-05,20.991191555992355,0.0003367711165189417,-0.0003419814647048766,50.38381792792157,0.00033540597425222695,-0.0001854566879004874,35.605679073635045,1.1774887599781454e-05,-9.912067562843692e-05,89.38200297919113,0.0008456042529938011,-0.0013011541952160513,60.610181657888106,0.20065527065527064,-0.0725584045584046,26.557383887046665,0.40433048433048435,0.013589743589743575,-3.477943857090773
flow,0.4,1.0,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.4,1.0,0,during_vibration,291,0.006287353171191147,-0.0028249358074464975,31.001385207044287,0.000523183845546683,-0.00014643690399381883,21.868632967885894,0.005131909798939317,-0.001132628258039144,18.07999644566671,0.0001603494240362546,-8.543483833715486e-06,5.058521368045292,0.0005691165657535709,-0.00013255332982321094,18.891123968522315,5.872686813030778e-05,-0.0004314696292013292,88.01972913923602,5.777026688230521e-06,3.4850887780250252e-06,-152.05860344238346,0.00036147348764346653,-0.0011232261953271223,75.65342730320856,0.1554374443171694,-0.1147600865470281,42.472662936622854,0.46502787323405875,0.13527020491281655,-41.021094551481205
flow,0.4,1.2,0,after_removal,13,0.008638667965729221,-0.0042665633171096885,33.060727263239905,0.0007334388938310305,-3.3933061842810266e-05,4.42198357548956,0.007324556667163287,-0.0019910214802254774,21.37303180461835,8.003880806467611e-05,-5.234507257086516e-05,39.540367240762095,0.00042239989586978857,-0.00025635268535402977,37.768207804354205,0.0002971635396021016,-0.00022369912255061278,42.947813081104535,4.024406610317239e-05,-7.065149712504597e-05,63.70994029729412,0.00047426498892619615,-0.0016724934592836562,77.90785501174209,0.19126495726495726,-0.08194871794871797,29.99436901708065,0.4225071225071225,0.031766381766381746,-8.129784907036086
flow,0.4,1.2,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.4,1.2,0,during_vibration,291,0.006343763662020818,-0.0027685253166168265,30.3823257044109,0.000527450049345379,-0.00014217070019512286,21.231525500468933,0.005187322530728705,-0.0010772155262497559,17.195450270268182,0.0001480573724231372,-2.0835535446832895e-05,12.336536631173454,0.0005961252643905651,-0.00010554463118621674,15.041920973317186,6.798334040190559e-05,-0.00042221315692973137,86.13141040950518,9.594418541630548e-07,-1.332496056042441e-06,58.138401136833984,0.00034331571222234167,-0.0011413839707482471,76.8764204532303,0.15642229858724704,-0.11377523227695047,42.10816875826094,0.4667913962072038,0.13703372788596158,-41.55588817193677
flow,0.4,1.5,0,after_removal,13,0.008880331327417952,-0.004024899955420958,31.188127257921987,0.0007712500198844476,3.878064210606903e-06,-0.5053695514845232,0.007432177966102886,-0.0018834001812858782,20.21774871604519,8.450166297443465e-05,-4.7882217661106613e-05,36.16922047551129,0.0004754197136091988,-0.00020333286761461955,29.95684631475024,0.00023747590043702384,-0.0002833867617156905,54.407194507753545,3.6973810817436486e-06,-0.00010719818214647471,96.66588908148238,0.0006470587032126665,-0.0014996997449971859,69.85880252376607,0.19545868945868947,-0.07775498575498577,28.459404784249937,0.42559544159544155,0.03485470085470077,-8.920160408312045
flow,0.4,1.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.4,1.5,0,during_vibration,291,0.006520388565294602,-0.0025919004133430424,28.444010274688974,0.0005485645097703972,-0.00012105623977010462,18.078328643963648,0.005364191796659618,-0.0009003462603188427,14.372109357942053,0.00015929596400808386,-9.596943861886226e-06,5.68226575225697,0.0005964002004367584,-0.00010526969514002341,15.00273786913579,6.225453832763532e-05,-0.00042794195900400163,87.30008503395777,2.1894278574393453e-06,-1.0251005276615052e-07,4.4726365539701485,0.0003360566380050668,-0.0011486430449655222,77.36534587704065,0.16172915871197657,-0.10846837215222094,40.14410191140408,0.45691790759832,0.1271602392770778,-38.56172319644172
flow,0.5,0.5,0,after_removal,13,0.006757989443030307,-0.006147241839808603,47.63372081508581,0.0005846181797489905,-0.0001827537759248502,23.815540113708145,0.005621910012660516,-0.0036936681347282483,39.65044440922451,3.76857269250959e-05,-9.469815371044537e-05,71.53299424055533,0.00031673740696469544,-0.0003620151742591229,53.33536612212876,0.00023225075175059383,-0.00028861191040212053,55.41036656559209,1.7249088228910564e-05,-9.364647499930781e-05,84.44564622174047,0.0005321564565004941,-0.0016146019917093583,75.21116281413724,0.18261538461538462,-0.09059829059829061,33.160232747293996,0.46374928774928775,0.07300854700854698,-18.684651841049934
flow,0.5,0.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.5,0.5,0,during_vibration,291,0.0033547483921638837,-0.00575754058647376,63.1843502765488,0.00031790797850181324,-0.0003517127710386886,52.5241745092332,0.0028955379000580282,-0.003369000156920433,53.77890797817874,3.984939170450077e-05,-0.00012904351616546933,76.40552690632775,0.00024268706850114302,-0.0004589828270756388,65.41292849657586,1.822711585421304e-05,-0.0004719693814774239,96.28167154326243,1.1475131589744014e-06,-1.1444247512310944e-06,49.93262453294317,0.00015729940288702446,-0.0013274002800835645,89.4053050127754,0.09368817614865725,-0.17650935471554025,65.32604282170685,0.622408298332697,0.29265063001145475,-88.74717955803877
flow,0.5,0.8,0,after_removal,13,0.007838772601390539,-0.005066458681448371,39.25895298122735,0.0006723593825139716,-9.501257315986907e-05,12.381554011370811,0.0065471913399828595,-0.0027683868074059046,29.717820661317806,9.482744209375884e-05,-3.755643854178243e-05,28.369344033037514,0.0003370453542636623,-0.00034170722696015603,50.34341473059949,0.00033224750455724693,-0.00018861515759546743,36.21207110832729,7.797236032211657e-06,-0.0001030983271960067,92.96884762092304,0.0005196637244608011,-0.0016270947237490513,75.79309750036664,0.17674074074074073,-0.09647293447293451,35.31043400279464,0.4708091168091168,0.08006837606837602,-20.491432737878224
flow,0.5,0.8,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.5,0.8,0,during_vibration,291,0.004048464197878204,-0.00506382478075944,55.57138050198799,0.00037146291248239794,-0.0002981578370581039,44.52637366191262,0.0034008948612578305,-0.0028636431957206306,45.71196103646684,0.00010085254788084523,-6.804035998912486e-05,40.286096584652825,0.00033439341691422883,-0.000367276478662553,52.34320026807576,1.7567909477093374e-05,-0.0004726285878545436,96.41614952927581,1.2108689020540881e-06,-1.0810690081514077e-06,47.168337472740646,0.0001935445934461525,-0.0012911550895244365,86.96405773732583,0.10395239913452972,-0.1662451317296678,61.52725792791324,0.593166603029146,0.26340893470790383,-79.87954792647824
flow,0.5,1.0,0,after_removal,13,0.007646015798410099,-0.005259215484428811,40.7525860572712,0.0006418196268554422,-0.00012555232881839853,16.361339229311444,0.006320600313835366,-0.0029949778335533984,32.15020888846192,7.491551636709445e-05,-5.746836426844681e-05,43.41039406954672,0.0004067808199605384,-0.00027197176126327993,40.06935204178581,0.00017188619977435724,-0.00034897646237835715,66.99970793376605,3.801139309807091e-05,-7.288417013014745e-05,65.72325168695426,0.0006338215553746714,-0.001512936892835181,70.47541348197768,0.17982905982905983,-0.0933846153846154,34.1800663204655,0.4440512820512821,0.053310541310541304,-13.64345606999635
flow,0.5,1.0,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.5,1.0,0,during_vibration,291,0.00436553785321508,-0.004746751125422564,52.09175363677107,0.00038789970782864296,-0.00028172104171185887,42.07173118592542,0.003710813245599078,-0.0025537248113793832,40.76477448380459,4.918433680484652e-05,-0.00011970857106512357,70.87838830822115,0.0003549362330387643,-0.0003467336625380175,49.41549647829738,1.5530715282508898e-05,-0.0004746657820491281,96.83173678982824,1.4802439132210732e-06,-8.116939969844226e-07,35.41518264391577,0.00023359307857666128,-0.0012511066043939276,84.26664454394655,0.11152959144711722,-0.1586679394170803,58.722942030446426,0.5620768741249841,0.23231920580374188,-70.45149457371282
flow,0.5,1.2,0,after_removal,13,0.007818042964740408,-0.005087188318098502,39.41958269948507,0.0006117646292232387,-0.000155607326450602,20.277953253316497,0.006107999609335822,-0.0032075785380529425,34.43241511480481,8.36420838683863e-05,-4.8741796767154966e-05,36.81852845917344,0.00033112136372918954,-0.0003476312174946288,51.2161908641048,0.00032711143340561635,-0.00019375122874709801,37.198141242516456,3.1294448571554446e-06,-0.00010776611837106292,97.17802519230172,0.0009650390295442406,-0.0011817194186656116,55.04668770028731,0.18012535612535613,-0.0930883190883191,34.071617760537244,0.4536296296296296,0.06288888888888883,-16.094786729857802
flow,0.5,1.2,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.5,1.2,0,during_vibration,291,0.004501953038030718,-0.004610335940606927,50.59470733879432,0.00039448308830987937,-0.00027513766123062245,41.08858057630737,0.0038077972188030264,-0.0024567408381754347,39.216632029854416,8.878304169024561e-05,-8.010986617972448e-05,47.43234466742719,0.0003603946550345433,-0.0003412752405422385,48.637577683407066,1.633914975525344e-05,-0.00047385734757638353,96.66681629832223,2.3228322799659224e-06,3.089436976042658e-08,-1.3479584077239064,0.00022631614046768344,-0.0012583835425029055,84.75677316675451,0.11827287768868526,-0.15192465317551224,56.22725444218446,0.5491999490899835,0.21944228076874128,-66.54652851164806
